"Bydele Navn","Roder","År","Måned","Antal borgere"
"Valby","0222","2015","Februar","4"
"Valby","0222","2015","Marts","6"
"Valby","0222","2015","April","5"
"Valby","0222","2015","Maj","4"
"Valby","0222","2015","Juni","6"
"Valby","0222","2015","Juli","7"
"Valby","0222","2015","August","6"
"Valby","0222","2015","September","5"
"Valby","0222","2015","Oktober","7"
"Valby","0222","2015","November","7"
"Valby","0222","2015","December","7"
"Valby","0222","2016","Januar","6"
"Valby","0222","2016","Februar","7"
"Valby","0222","2016","Marts","7"
"Valby","0223","2015","Januar","34"
"Valby","0223","2015","Februar","36"
"Valby","0223","2015","Marts","40"
"Valby","0223","2015","April","45"
"Valby","0223","2015","Maj","48"
"Valby","0223","2015","Juni","47"
"Valby","0223","2015","Juli","43"
"Valby","0223","2015","August","39"
"Valby","0223","2015","September","43"
"Valby","0223","2015","Oktober","42"
"Valby","0223","2015","November","43"
"Valby","0223","2015","December","42"
"Valby","0223","2016","Januar","41"
"Valby","0223","2016","Februar","45"
"Valby","0223","2016","Marts","44"
"Valby","0224","2016","Marts","3"
"Valby","0225","2015","Januar","24"
"Valby","0225","2015","Februar","21"
"Valby","0225","2015","Marts","24"
"Valby","0225","2015","April","27"
"Valby","0225","2015","Maj","28"
"Valby","0225","2015","Juni","30"
"Valby","0225","2015","Juli","24"
"Valby","0225","2015","August","27"
"Valby","0225","2015","September","28"
"Valby","0225","2015","Oktober","22"
"Valby","0225","2015","November","22"
"Valby","0225","2015","December","21"
"Valby","0225","2016","Januar","19"
"Valby","0225","2016","Februar","20"
"Valby","0225","2016","Marts","22"
"Valby","0226","2015","Januar","44"
"Valby","0226","2015","Februar","46"
"Valby","0226","2015","Marts","47"
"Valby","0226","2015","April","45"
"Valby","0226","2015","Maj","45"
"Valby","0226","2015","Juni","48"
"Valby","0226","2015","Juli","41"
"Valby","0226","2015","August","33"
"Valby","0226","2015","September","37"
"Valby","0226","2015","Oktober","34"
"Valby","0226","2015","November","35"
"Valby","0226","2015","December","35"
"Valby","0226","2016","Januar","34"
"Valby","0226","2016","Februar","32"
"Valby","0226","2016","Marts","33"
"Valby","0227","2015","Januar","14"
"Valby","0227","2015","Februar","17"
"Valby","0227","2015","Marts","17"
"Valby","0227","2015","April","19"
"Valby","0227","2015","Maj","16"
"Valby","0227","2015","Juni","19"
"Valby","0227","2015","Juli","16"
"Valby","0227","2015","August","19"
"Valby","0227","2015","September","15"
"Valby","0227","2015","Oktober","12"
"Valby","0227","2015","November","12"
"Valby","0227","2015","December","13"
"Valby","0227","2016","Januar","14"
"Valby","0227","2016","Februar","14"
"Valby","0227","2016","Marts","13"
"Valby","0229","2015","Januar","14"
"Valby","0229","2015","Februar","16"
"Valby","0229","2015","Marts","18"
"Valby","0229","2015","April","16"
"Valby","0229","2015","Maj","15"
"Valby","0229","2015","Juni","23"
"Valby","0229","2015","Juli","23"
"Valby","0229","2015","August","22"
"Valby","0229","2015","September","18"
"Valby","0229","2015","Oktober","19"
"Valby","0229","2015","November","21"
"Valby","0229","2015","December","18"
"Valby","0229","2016","Januar","17"
"Valby","0229","2016","Februar","14"
"Valby","0229","2016","Marts","18"
"Valby","0230","2015","Januar","6"
"Valby","0230","2015","Februar","6"
"Valby","0230","2015","Marts","5"
"Valby","0230","2015","April","5"
"Valby","0230","2015","Maj","5"
"Valby","0230","2015","Juni","6"
"Valby","0230","2015","Juli","7"
"Valby","0230","2015","August","9"
"Valby","0230","2015","September","8"
"Valby","0230","2015","Oktober","7"
"Valby","0230","2015","November","6"
"Valby","0230","2015","December","5"
"Valby","0230","2016","Januar","5"
"Valby","0230","2016","Februar","5"
"Valby","0230","2016","Marts","5"
"Valby","0231","2015","Januar","20"
"Valby","0231","2015","Februar","22"
"Valby","0231","2015","Marts","24"
"Valby","0231","2015","April","23"
"Valby","0231","2015","Maj","21"
"Valby","0231","2015","Juni","23"
"Valby","0231","2015","Juli","25"
"Valby","0231","2015","August","24"
"Valby","0231","2015","September","23"
"Valby","0231","2015","Oktober","26"
"Valby","0231","2015","November","27"
"Valby","0231","2015","December","28"
"Valby","0231","2016","Januar","28"
"Valby","0231","2016","Februar","29"
"Valby","0231","2016","Marts","27"
"Valby","0232","2015","Januar","22"
"Valby","0232","2015","Februar","23"
"Valby","0232","2015","Marts","21"
"Valby","0232","2015","April","22"
"Valby","0232","2015","Maj","24"
"Valby","0232","2015","Juni","20"
"Valby","0232","2015","Juli","23"
"Valby","0232","2015","August","21"
"Valby","0232","2015","September","19"
"Valby","0232","2015","Oktober","14"
"Valby","0232","2015","November","16"
"Valby","0232","2015","December","16"
"Valby","0232","2016","Januar","15"
"Valby","0232","2016","Februar","17"
"Valby","0232","2016","Marts","16"
"Valby","0233","2015","Januar","18"
"Valby","0233","2015","Februar","15"
"Valby","0233","2015","Marts","14"
"Valby","0233","2015","April","15"
"Valby","0233","2015","Maj","14"
"Valby","0233","2015","Juni","12"
"Valby","0233","2015","Juli","9"
"Valby","0233","2015","August","12"
"Valby","0233","2015","September","13"
"Valby","0233","2015","Oktober","13"
"Valby","0233","2015","November","15"
"Valby","0233","2015","December","16"
"Valby","0233","2016","Januar","17"
"Valby","0233","2016","Februar","16"
"Valby","0233","2016","Marts","16"
"Valby","0234","2015","Januar","4"
"Valby","0234","2015","Februar","4"
"Valby","0234","2015","Marts","6"
"Valby","0234","2015","April","6"
"Valby","0234","2015","Maj","4"
"Valby","0234","2015","Juni","7"
"Valby","0234","2015","Juli","8"
"Valby","0234","2015","August","6"
"Valby","0234","2015","September","5"
"Valby","0234","2015","Oktober","4"
"Valby","0234","2015","November","7"
"Valby","0234","2015","December","7"
"Valby","0234","2016","Januar","8"
"Valby","0234","2016","Februar","8"
"Valby","0234","2016","Marts","7"
"Valby","0235","2015","Januar","10"
"Valby","0235","2015","Februar","9"
"Valby","0235","2015","Marts","8"
"Valby","0235","2015","April","9"
"Valby","0235","2015","Maj","10"
"Valby","0235","2015","Juni","9"
"Valby","0235","2015","Juli","11"
"Valby","0235","2015","August","8"
"Valby","0235","2015","September","10"
"Valby","0235","2015","Oktober","12"
"Valby","0235","2015","November","11"
"Valby","0235","2015","December","9"
"Valby","0235","2016","Januar","8"
"Valby","0235","2016","Februar","7"
"Valby","0235","2016","Marts","7"
"Valby","0236","2015","Januar","4"
"Valby","0236","2015","Februar","4"
"Valby","0236","2015","Marts","3"
"Valby","0236","2015","April","4"
"Valby","0236","2015","Maj","5"
"Valby","0236","2015","Juni","7"
"Valby","0236","2015","Juli","3"
"Valby","0236","2015","September","4"
"Valby","0236","2015","Oktober","6"
"Valby","0236","2015","November","6"
"Valby","0236","2015","December","6"
"Valby","0236","2016","Januar","4"
"Valby","0236","2016","Februar","4"
"Valby","0236","2016","Marts","3"
"Valby","0237","2015","Februar","4"
"Valby","0237","2015","Marts","4"
"Valby","0237","2015","April","6"
"Valby","0237","2015","Maj","7"
"Valby","0237","2015","Juni","7"
"Valby","0237","2015","Juli","9"
"Valby","0237","2015","August","7"
"Valby","0237","2015","September","9"
"Valby","0237","2015","Oktober","8"
"Valby","0237","2015","November","8"
"Valby","0237","2015","December","9"
"Valby","0237","2016","Januar","8"
"Valby","0237","2016","Februar","6"
"Valby","0237","2016","Marts","6"
"Vanløse","0238","2015","Januar","8"
"Vanløse","0238","2015","Februar","6"
"Vanløse","0238","2015","Marts","9"
"Vanløse","0238","2015","April","8"
"Vanløse","0238","2015","Maj","11"
"Vanløse","0238","2015","Juni","13"
"Vanløse","0238","2015","Juli","10"
"Vanløse","0238","2015","August","10"
"Vanløse","0238","2015","September","11"
"Vanløse","0238","2015","Oktober","10"
"Vanløse","0238","2015","November","9"
"Vanløse","0238","2015","December","10"
"Vanløse","0238","2016","Januar","9"
"Vanløse","0238","2016","Februar","10"
"Vanløse","0238","2016","Marts","10"
"Vanløse","0239","2015","Januar","21"
"Vanløse","0239","2015","Februar","22"
"Vanløse","0239","2015","Marts","22"
"Vanløse","0239","2015","April","21"
"Vanløse","0239","2015","Maj","19"
"Vanløse","0239","2015","Juni","19"
"Vanløse","0239","2015","Juli","18"
"Vanløse","0239","2015","August","16"
"Vanløse","0239","2015","September","21"
"Vanløse","0239","2015","Oktober","19"
"Vanløse","0239","2015","November","22"
"Vanløse","0239","2015","December","22"
"Vanløse","0239","2016","Januar","20"
"Vanløse","0239","2016","Februar","20"
"Vanløse","0239","2016","Marts","22"
"Vanløse","0240","2015","Februar","3"
"Vanløse","0240","2015","Marts","3"
"Vanløse","0240","2015","April","5"
"Vanløse","0240","2015","Maj","7"
"Vanløse","0240","2015","Juni","7"
"Vanløse","0240","2015","Juli","4"
"Vanløse","0240","2015","August","4"
"Vanløse","0240","2015","September","7"
"Vanløse","0240","2015","Oktober","8"
"Vanløse","0240","2015","November","8"
"Vanløse","0240","2015","December","9"
"Vanløse","0240","2016","Januar","8"
"Vanløse","0240","2016","Februar","10"
"Vanløse","0240","2016","Marts","9"
"Vanløse","0241","2015","Januar","9"
"Vanløse","0241","2015","Februar","10"
"Vanløse","0241","2015","Marts","8"
"Vanløse","0241","2015","April","10"
"Vanløse","0241","2015","Maj","9"
"Vanløse","0241","2015","Juni","7"
"Vanløse","0241","2015","Juli","6"
"Vanløse","0241","2015","August","5"
"Vanløse","0241","2015","September","5"
"Vanløse","0241","2015","Oktober","6"
"Vanløse","0241","2015","November","7"
"Vanløse","0241","2015","December","6"
"Vanløse","0241","2016","Januar","5"
"Vanløse","0241","2016","Februar","5"
"Vanløse","0241","2016","Marts","5"
"Vanløse","0242","2015","Januar","5"
"Vanløse","0242","2015","Februar","6"
"Vanløse","0242","2015","Marts","8"
"Vanløse","0242","2015","April","6"
"Vanløse","0242","2015","Maj","8"
"Vanløse","0242","2015","Juni","6"
"Vanløse","0242","2015","Juli","5"
"Vanløse","0242","2015","August","5"
"Vanløse","0242","2015","September","4"
"Vanløse","0242","2015","Oktober","6"
"Vanløse","0242","2015","November","7"
"Vanløse","0242","2015","December","8"
"Vanløse","0242","2016","Januar","9"
"Vanløse","0242","2016","Februar","9"
"Vanløse","0242","2016","Marts","9"
"Vanløse","0243","2015","Januar","12"
"Vanløse","0243","2015","Februar","13"
"Vanløse","0243","2015","Marts","14"
"Vanløse","0243","2015","April","13"
"Vanløse","0243","2015","Maj","12"
"Vanløse","0243","2015","Juni","13"
"Vanløse","0243","2015","Juli","10"
"Vanløse","0243","2015","August","10"
"Vanløse","0243","2015","September","13"
"Vanløse","0243","2015","Oktober","14"
"Vanløse","0243","2015","November","16"
"Vanløse","0243","2015","December","13"
"Vanløse","0243","2016","Januar","10"
"Vanløse","0243","2016","Februar","11"
"Vanløse","0243","2016","Marts","11"
"Vanløse","0244","2015","Januar","7"
"Vanløse","0244","2015","Februar","6"
"Vanløse","0244","2015","Marts","6"
"Vanløse","0244","2015","April","4"
"Vanløse","0244","2015","Maj","3"
"Vanløse","0244","2015","Juni","4"
"Vanløse","0244","2015","August","4"
"Vanløse","0244","2015","September","3"
"Vanløse","0244","2015","Oktober","4"
"Vanløse","0244","2015","November","4"
"Vanløse","0244","2015","December","4"
"Vanløse","0244","2016","Januar","4"
"Vanløse","0244","2016","Februar","4"
"Vanløse","0244","2016","Marts","4"
"Vanløse","0245","2015","Januar","16"
"Vanløse","0245","2015","Februar","17"
"Vanløse","0245","2015","Marts","14"
"Vanløse","0245","2015","April","13"
"Vanløse","0245","2015","Maj","12"
"Vanløse","0245","2015","Juni","14"
"Vanløse","0245","2015","Juli","15"
"Vanløse","0245","2015","August","11"
"Vanløse","0245","2015","September","11"
"Vanløse","0245","2015","Oktober","10"
"Vanløse","0245","2015","November","12"
"Vanløse","0245","2015","December","13"
"Vanløse","0245","2016","Januar","13"
"Vanløse","0245","2016","Februar","15"
"Vanløse","0245","2016","Marts","16"
"Vanløse","0246","2015","Januar","4"
"Vanløse","0246","2015","Februar","3"
"Vanløse","0246","2015","Marts","4"
"Vanløse","0246","2015","April","5"
"Vanløse","0246","2015","Maj","4"
"Vanløse","0246","2015","Juni","4"
"Vanløse","0246","2015","Juli","3"
"Vanløse","0246","2015","September","3"
"Vanløse","0246","2015","Oktober","3"
"Vanløse","0246","2015","November","4"
"Vanløse","0246","2015","December","4"
"Vanløse","0246","2016","Januar","4"
"Vanløse","0246","2016","Februar","4"
"Vanløse","0246","2016","Marts","4"
"Vanløse","0247","2015","Januar","27"
"Vanløse","0247","2015","Februar","28"
"Vanløse","0247","2015","Marts","28"
"Vanløse","0247","2015","April","26"
"Vanløse","0247","2015","Maj","28"
"Vanløse","0247","2015","Juni","28"
"Vanløse","0247","2015","Juli","24"
"Vanløse","0247","2015","August","21"
"Vanløse","0247","2015","September","21"
"Vanløse","0247","2015","Oktober","21"
"Vanløse","0247","2015","November","19"
"Vanløse","0247","2015","December","18"
"Vanløse","0247","2016","Januar","19"
"Vanløse","0247","2016","Februar","20"
"Vanløse","0247","2016","Marts","24"
"Vanløse","0248","2015","Januar","3"
"Vanløse","0248","2015","Februar","4"
"Vanløse","0248","2015","Marts","3"
"Vanløse","0248","2015","April","3"
"Vanløse","0248","2015","Maj","3"
"Vanløse","0248","2015","August","3"
"Vanløse","0248","2015","September","3"
"Vanløse","0248","2015","Oktober","3"
"Vanløse","0248","2015","November","4"
"Vanløse","0248","2015","December","3"
"Vanløse","0248","2016","Marts","3"
"Vanløse","0249","2015","Januar","27"
"Vanløse","0249","2015","Februar","24"
"Vanløse","0249","2015","Marts","23"
"Vanløse","0249","2015","April","23"
"Vanløse","0249","2015","Maj","24"
"Vanløse","0249","2015","Juni","24"
"Vanløse","0249","2015","Juli","27"
"Vanløse","0249","2015","August","25"
"Vanløse","0249","2015","September","26"
"Vanløse","0249","2015","Oktober","28"
"Vanløse","0249","2015","November","29"
"Vanløse","0249","2015","December","25"
"Vanløse","0249","2016","Januar","27"
"Vanløse","0249","2016","Februar","27"
"Vanløse","0249","2016","Marts","26"
"Vanløse","0250","2015","Januar","7"
"Vanløse","0250","2015","Februar","7"
"Vanløse","0250","2015","Marts","5"
"Vanløse","0250","2015","April","5"
"Vanløse","0250","2015","Maj","5"
"Vanløse","0250","2015","Juni","5"
"Vanløse","0250","2015","Juli","5"
"Vanløse","0250","2015","August","5"
"Vanløse","0250","2015","September","6"
"Vanløse","0250","2015","Oktober","5"
"Vanløse","0250","2015","November","6"
"Vanløse","0250","2015","December","5"
"Vanløse","0250","2016","Januar","6"
"Vanløse","0250","2016","Februar","6"
"Vanløse","0250","2016","Marts","6"
"Vanløse","0251","2015","Januar","11"
"Vanløse","0251","2015","Februar","10"
"Vanløse","0251","2015","Marts","8"
"Vanløse","0251","2015","April","11"
"Vanløse","0251","2015","Maj","9"
"Vanløse","0251","2015","Juni","11"
"Vanløse","0251","2015","Juli","11"
"Vanløse","0251","2015","August","8"
"Vanløse","0251","2015","September","10"
"Vanløse","0251","2015","Oktober","11"
"Vanløse","0251","2015","November","11"
"Vanløse","0251","2015","December","9"
"Vanløse","0251","2016","Januar","8"
"Vanløse","0251","2016","Februar","9"
"Vanløse","0251","2016","Marts","8"
"Vanløse","0268","2015","Januar","7"
"Vanløse","0268","2015","Februar","6"
"Vanløse","0268","2015","Marts","5"
"Vanløse","0268","2015","April","7"
"Vanløse","0268","2015","Maj","5"
"Vanløse","0268","2015","Juni","6"
"Vanløse","0268","2015","Juli","7"
"Vanløse","0268","2015","August","5"
"Vanløse","0268","2015","September","5"
"Vanløse","0268","2015","Oktober","5"
"Vanløse","0268","2015","November","6"
"Vanløse","0268","2015","December","8"
"Vanløse","0268","2016","Januar","8"
"Vanløse","0268","2016","Februar","7"
"Vanløse","0268","2016","Marts","7"
"Vanløse","0269","2015","Januar","4"
"Vanløse","0269","2015","Februar","4"
"Vanløse","0269","2015","Marts","4"
"Vanløse","0269","2016","Januar","3"
"Vanløse","0269","2016","Februar","3"
"Vanløse","0269","2016","Marts","3"
"Vanløse","0270","2015","Januar","10"
"Vanløse","0270","2015","Februar","12"
"Vanløse","0270","2015","Marts","11"
"Vanløse","0270","2015","April","8"
"Vanløse","0270","2015","Maj","10"
"Vanløse","0270","2015","Juni","11"
"Vanløse","0270","2015","Juli","12"
"Vanløse","0270","2015","August","11"
"Vanløse","0270","2015","September","12"
"Vanløse","0270","2015","Oktober","13"
"Vanløse","0270","2015","November","12"
"Vanløse","0270","2015","December","12"
"Vanløse","0270","2016","Januar","12"
"Vanløse","0270","2016","Februar","13"
"Vanløse","0270","2016","Marts","14"
"Vanløse","0271","2015","Januar","14"
"Vanløse","0271","2015","Februar","12"
"Vanløse","0271","2015","Marts","11"
"Vanløse","0271","2015","April","10"
"Vanløse","0271","2015","Maj","9"
"Vanløse","0271","2015","Juni","7"
"Vanløse","0271","2015","Juli","9"
"Vanløse","0271","2015","August","8"
"Vanløse","0271","2015","September","6"
"Vanløse","0271","2015","Oktober","10"
"Vanløse","0271","2015","November","8"
"Vanløse","0271","2015","December","10"
"Vanløse","0271","2016","Januar","12"
"Vanløse","0271","2016","Februar","11"
"Vanløse","0271","2016","Marts","9"
"Vanløse","0272","2015","Januar","9"
"Vanløse","0272","2015","Februar","9"
"Vanløse","0272","2015","Marts","11"
"Vanløse","0272","2015","April","12"
"Vanløse","0272","2015","Maj","13"
"Vanløse","0272","2015","Juni","9"
"Vanløse","0272","2015","Juli","8"
"Vanløse","0272","2015","August","10"
"Vanløse","0272","2015","September","8"
"Vanløse","0272","2015","Oktober","7"
