"Modtagerovergruppe","Bydele Navn","Roder","År","Måned","Antal borgere"
"Fleksjob – løntilskud og løn","Østerbro","0101","2015","November","3"
"Fleksjob – løntilskud og løn","Østerbro","0101","2015","December","3"
"Fleksjob – løntilskud og løn","Østerbro","0101","2016","Januar","3"
"Fleksjob – løntilskud og løn","Østerbro","0101","2016","Februar","3"
"Fleksjob – løntilskud og løn","Østerbro","0101","2016","Marts","3"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Januar","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Februar","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Marts","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","April","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Maj","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Juni","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Juli","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","August","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","September","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","November","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2015","December","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2016","Januar","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2016","Februar","4"
"Fleksjob – løntilskud og løn","Østerbro","0102","2016","Marts","3"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Januar","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Februar","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Marts","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","April","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Maj","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Juni","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Juli","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","August","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","September","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","November","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2015","December","4"
"Fleksjob – løntilskud og løn","Østerbro","0103","2016","Januar","3"
"Fleksjob – løntilskud og løn","Østerbro","0103","2016","Februar","3"
"Fleksjob – løntilskud og løn","Østerbro","0103","2016","Marts","3"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Januar","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Februar","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Marts","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","April","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Maj","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Juni","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Juli","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","August","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","September","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","Oktober","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","November","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2015","December","10"
"Fleksjob – løntilskud og løn","Østerbro","0105","2016","Januar","9"
"Fleksjob – løntilskud og løn","Østerbro","0105","2016","Februar","9"
"Fleksjob – løntilskud og løn","Østerbro","0105","2016","Marts","9"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Januar","9"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Februar","9"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Marts","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","April","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Maj","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Juni","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Juli","7"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","August","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","September","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","November","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2015","December","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2016","Januar","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2016","Februar","8"
"Fleksjob – løntilskud og løn","Østerbro","0106","2016","Marts","7"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Januar","8"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Februar","8"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Marts","8"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","April","7"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Maj","7"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Juni","7"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Juli","6"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","August","6"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","September","6"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","Oktober","5"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","November","5"
"Fleksjob – løntilskud og løn","Østerbro","0161","2015","December","5"
"Fleksjob – løntilskud og løn","Østerbro","0161","2016","Januar","6"
"Fleksjob – løntilskud og løn","Østerbro","0161","2016","Februar","6"
"Fleksjob – løntilskud og løn","Østerbro","0161","2016","Marts","6"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Januar","10"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Februar","10"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Marts","10"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","April","10"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Maj","9"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Juni","9"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Juli","9"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","August","9"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","September","8"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","November","7"
"Fleksjob – løntilskud og løn","Østerbro","0162","2015","December","7"
"Fleksjob – løntilskud og løn","Østerbro","0162","2016","Januar","7"
"Fleksjob – løntilskud og løn","Østerbro","0162","2016","Februar","7"
"Fleksjob – løntilskud og løn","Østerbro","0162","2016","Marts","7"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Januar","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Februar","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Marts","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","April","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Maj","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Juni","4"
"Fleksjob – løntilskud og løn","Østerbro","0395","2015","Juli","3"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Januar","54"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Februar","56"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Marts","60"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","April","60"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Maj","63"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Juni","66"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Juli","69"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","August","72"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","September","71"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","Oktober","73"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","November","78"
"Fleksjob – løntilskud og løn","Ukendt","0000","2015","December","77"
"Fleksjob – løntilskud og løn","Ukendt","0000","2016","Januar","82"
"Fleksjob – løntilskud og løn","Ukendt","0000","2016","Februar","85"
"Fleksjob – løntilskud og løn","Ukendt","0000","2016","Marts","88"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Februar","3"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Marts","4"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","April","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Maj","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Juni","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Juli","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","August","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","September","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","Oktober","6"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","November","6"
"Fleksjob – løntilskud og løn","Ukendt","0999","2015","December","5"
"Fleksjob – løntilskud og løn","Ukendt","0999","2016","Januar","4"
"Fleksjob – løntilskud og løn","Ukendt","0999","2016","Februar","4"
"Fleksjob – løntilskud og løn","Ukendt","0999","2016","Marts","4"
"Ledighedsydelse","Amager Vest","0325","2015","Oktober","3"
"Ledighedsydelse","Amager Vest","0325","2015","November","3"
"Ledighedsydelse","Amager Vest","0325","2015","December","3"
"Ledighedsydelse","Amager Vest","0325","2016","Januar","3"
"Ledighedsydelse","Amager Vest","0326","2015","Januar","5"
"Ledighedsydelse","Amager Vest","0326","2015","Februar","5"
"Ledighedsydelse","Amager Vest","0326","2015","Marts","5"
"Ledighedsydelse","Amager Vest","0326","2015","April","5"
"Ledighedsydelse","Amager Vest","0326","2015","Maj","5"
"Ledighedsydelse","Amager Vest","0326","2015","Juni","5"
"Ledighedsydelse","Amager Vest","0326","2015","Juli","5"
"Ledighedsydelse","Amager Vest","0326","2015","August","5"
"Ledighedsydelse","Amager Vest","0326","2015","September","5"
"Ledighedsydelse","Amager Vest","0326","2015","Oktober","5"
"Ledighedsydelse","Amager Vest","0326","2015","November","5"
"Ledighedsydelse","Amager Vest","0326","2015","December","5"
"Ledighedsydelse","Amager Vest","0326","2016","Januar","5"
"Ledighedsydelse","Amager Vest","0326","2016","Februar","5"
"Ledighedsydelse","Amager Vest","0326","2016","Marts","5"
"Ledighedsydelse","Amager Vest","0327","2015","Januar","3"
"Ledighedsydelse","Amager Vest","0327","2015","Februar","3"
"Ledighedsydelse","Amager Vest","0327","2015","Marts","3"
"Ledighedsydelse","Amager Vest","0327","2015","April","3"
"Ledighedsydelse","Amager Vest","0327","2015","Maj","3"
"Ledighedsydelse","Amager Vest","0327","2015","Juni","3"
"Ledighedsydelse","Amager Vest","0327","2015","Juli","3"
"Ledighedsydelse","Amager Vest","0327","2015","August","4"
"Ledighedsydelse","Amager Vest","0327","2015","September","3"
"Ledighedsydelse","Amager Vest","0327","2015","Oktober","3"
"Ledighedsydelse","Amager Vest","0327","2015","November","3"
"Ledighedsydelse","Amager Vest","0327","2015","December","3"
"Ledighedsydelse","Amager Vest","0327","2016","Januar","3"
"Ledighedsydelse","Amager Vest","0327","2016","Februar","3"
"Ledighedsydelse","Amager Vest","0327","2016","Marts","3"
"Ledighedsydelse","Amager Vest","0328","2015","Januar","3"
"Ledighedsydelse","Amager Vest","0328","2015","Februar","3"
"Ledighedsydelse","Amager Vest","0328","2015","Marts","3"
"Ledighedsydelse","Amager Vest","0328","2015","April","3"
"Ledighedsydelse","Amager Vest","0328","2015","Maj","3"
"Ledighedsydelse","Amager Vest","0328","2015","Juni","3"
"Ledighedsydelse","Amager Vest","0328","2015","Juli","3"
"Ledighedsydelse","Amager Vest","0328","2015","August","3"
"Ledighedsydelse","Amager Vest","0328","2015","September","3"
"Ledighedsydelse","Amager Vest","0328","2015","Oktober","3"
"Ledighedsydelse","Amager Vest","0328","2015","November","3"
"Ledighedsydelse","Amager Vest","0328","2015","December","3"
"Ledighedsydelse","Amager Vest","0328","2016","Januar","3"
"Ledighedsydelse","Amager Vest","0328","2016","Februar","3"
"Ledighedsydelse","Amager Vest","0328","2016","Marts","3"
"Ledighedsydelse","Amager Vest","0332","2015","Januar","3"
"Ledighedsydelse","Amager Vest","0332","2015","Februar","3"
"Ledighedsydelse","Amager Vest","0332","2015","August","3"
"Ledighedsydelse","Amager Vest","0332","2015","September","3"
"Ledighedsydelse","Amager Vest","0332","2015","Oktober","3"
"Ledighedsydelse","Amager Vest","0332","2015","November","3"
"Ledighedsydelse","Amager Vest","0332","2015","December","3"
"Ledighedsydelse","Amager Vest","0333","2015","Januar","8"
"Ledighedsydelse","Amager Vest","0333","2015","Februar","8"
"Ledighedsydelse","Amager Vest","0333","2015","Marts","7"
"Ledighedsydelse","Amager Vest","0333","2015","April","8"
"Ledighedsydelse","Amager Vest","0333","2015","Maj","8"
"Ledighedsydelse","Amager Vest","0333","2015","Juni","8"
"Ledighedsydelse","Amager Vest","0333","2015","Juli","8"
"Ledighedsydelse","Amager Vest","0333","2015","August","7"
"Ledighedsydelse","Amager Vest","0333","2015","September","8"
"Ledighedsydelse","Amager Vest","0333","2015","Oktober","7"
"Ledighedsydelse","Amager Vest","0333","2015","November","7"
"Ledighedsydelse","Amager Vest","0333","2015","December","6"
"Ledighedsydelse","Amager Vest","0333","2016","Januar","6"
"Ledighedsydelse","Amager Vest","0333","2016","Februar","5"
"Ledighedsydelse","Amager Vest","0333","2016","Marts","5"
"Ledighedsydelse","Amager Vest","0335","2015","Januar","3"
"Ledighedsydelse","Amager Vest","0335","2015","Juli","3"
"Ledighedsydelse","Amager Vest","0335","2015","December","3"
"Ledighedsydelse","Amager Vest","0339","2015","Januar","4"
"Ledighedsydelse","Amager Vest","0339","2015","Februar","3"
"Ledighedsydelse","Amager Vest","0339","2015","Marts","3"
"Ledighedsydelse","Amager Vest","0339","2015","April","4"
"Ledighedsydelse","Amager Vest","0339","2015","Maj","3"
"Ledighedsydelse","Amager Vest","0339","2015","Juni","3"
"Ledighedsydelse","Amager Vest","0339","2015","Juli","4"
"Ledighedsydelse","Amager Vest","0339","2015","August","3"
"Ledighedsydelse","Amager Vest","0341","2015","Januar","6"
"Ledighedsydelse","Amager Vest","0341","2015","Februar","5"
"Ledighedsydelse","Amager Vest","0341","2015","Marts","5"
"Ledighedsydelse","Amager Vest","0341","2015","April","5"
"Ledighedsydelse","Amager Vest","0341","2015","Maj","4"
"Ledighedsydelse","Amager Vest","0341","2015","Juni","4"
"Ledighedsydelse","Amager Vest","0341","2015","Juli","4"
"Ledighedsydelse","Amager Vest","0341","2015","August","3"
"Ledighedsydelse","Amager Vest","0342","2015","Januar","6"
"Ledighedsydelse","Amager Vest","0342","2015","Februar","5"
"Ledighedsydelse","Amager Vest","0342","2015","Marts","6"
"Ledighedsydelse","Amager Vest","0342","2015","April","5"
"Ledighedsydelse","Amager Vest","0342","2015","Maj","4"
"Ledighedsydelse","Amager Vest","0342","2015","Juni","4"
"Ledighedsydelse","Amager Vest","0342","2015","Juli","5"
"Ledighedsydelse","Amager Vest","0342","2015","August","6"
"Ledighedsydelse","Amager Vest","0342","2015","September","4"
"Ledighedsydelse","Amager Vest","0342","2015","Oktober","4"
"Ledighedsydelse","Amager Vest","0342","2015","November","4"
"Ledighedsydelse","Amager Vest","0342","2015","December","3"
"Ledighedsydelse","Amager Vest","0342","2016","Januar","3"
"Ledighedsydelse","Amager Vest","0342","2016","Februar","3"
"Ledighedsydelse","Amager Vest","0342","2016","Marts","3"
