"Bydele Navn","Roder","År","Måned","Gennemsnitligt antal sager"
"Nørrebro","0402","2015","Juni","12,6"
"Nørrebro","0402","2015","Juli","9,5"
"Nørrebro","0402","2015","August","10,2"
"Nørrebro","0402","2015","September","10"
"Nørrebro","0402","2015","Oktober","10,25"
"Nørrebro","0402","2015","November","10"
"Nørrebro","0402","2015","December","9,75"
"Nørrebro","0402","2016","Januar","6,75"
"Nørrebro","0402","2016","Februar","6,6"
"Nørrebro","0402","2016","Marts","7,75"
"Valby","0204","2015","Januar","31,75"
"Valby","0204","2015","Februar","25"
"Valby","0204","2015","Marts","20,4"
"Valby","0204","2015","April","20,25"
"Valby","0204","2015","Maj","21,75"
"Valby","0204","2015","Juni","25,2"
"Valby","0204","2015","Juli","20,25"
"Valby","0204","2015","August","19,8"
"Valby","0204","2015","September","23,25"
"Valby","0204","2015","Oktober","26,75"
"Valby","0204","2015","November","26"
"Valby","0204","2015","December","28,5"
"Valby","0204","2016","Januar","28"
"Valby","0204","2016","Februar","31"
"Valby","0204","2016","Marts","30"
"Valby","0207","2015","Januar","39,75"
"Valby","0207","2015","Februar","36,75"
"Valby","0207","2015","Marts","29,6"
"Valby","0207","2015","April","31"
"Valby","0207","2015","Maj","30,75"
"Valby","0207","2015","Juni","26,8"
"Valby","0207","2015","Juli","30"
"Valby","0207","2015","August","29,6"
"Valby","0207","2015","September","31,25"
"Valby","0207","2015","Oktober","40,5"
"Valby","0207","2015","November","46,2"
"Valby","0207","2015","December","51"
"Valby","0207","2016","Januar","43,5"
"Valby","0207","2016","Februar","48"
"Valby","0207","2016","Marts","44,75"
"Valby","0208","2015","Januar","17"
"Valby","0208","2015","Februar","18,75"
"Valby","0208","2015","Marts","17"
"Valby","0208","2015","April","17,25"
"Valby","0208","2015","Maj","19,25"
"Valby","0208","2015","Juni","15,8"
"Valby","0208","2015","Juli","12,25"
"Valby","0208","2015","August","12,8"
"Valby","0208","2015","September","19,25"
"Valby","0208","2015","Oktober","20"
"Valby","0208","2015","November","20,4"
"Valby","0208","2015","December","19"
"Valby","0208","2016","Januar","18,5"
"Valby","0208","2016","Februar","17,8"
"Valby","0208","2016","Marts","24,25"
"Valby","0209","2015","Januar","9"
"Valby","0209","2015","Februar","7,75"
"Valby","0209","2015","Marts","8"
"Valby","0209","2015","April","9,5"
"Valby","0209","2015","Maj","13"
"Valby","0209","2015","Juni","11,8"
"Valby","0209","2015","Juli","12,25"
"Valby","0209","2015","August","9,8"
"Valby","0209","2015","September","6,25"
"Valby","0209","2015","Oktober","8,75"
"Valby","0209","2015","November","10,4"
"Valby","0209","2015","December","8,5"
"Valby","0209","2016","Januar","10,25"
"Valby","0209","2016","Februar","12,6"
"Valby","0209","2016","Marts","11"
"Valby","0211","2015","Januar","30,75"
"Valby","0211","2015","Februar","30,5"
"Valby","0211","2015","Marts","27,4"
"Valby","0211","2015","April","24,5"
"Valby","0211","2015","Maj","24,25"
"Valby","0211","2015","Juni","26,2"
"Valby","0211","2015","Juli","24,75"
"Valby","0211","2015","August","25,8"
"Valby","0211","2015","September","28"
"Valby","0211","2015","Oktober","28,25"
"Valby","0211","2015","November","24,8"
"Valby","0211","2015","December","19,5"
"Valby","0211","2016","Januar","20,5"
"Valby","0211","2016","Februar","20,2"
"Valby","0211","2016","Marts","22"
"Valby","0212","2015","Januar","7,75"
"Valby","0212","2015","Februar","5,75"
"Valby","0212","2015","Marts","5"
"Valby","0212","2015","April","6,75"
"Valby","0212","2015","Maj","7,5"
"Valby","0212","2015","Juni","7,8"
"Valby","0212","2015","Juli","7,5"
"Valby","0212","2015","August","5,8"
"Valby","0212","2015","September","5,25"
"Valby","0212","2015","Oktober","5,25"
"Valby","0212","2015","November","5,4"
"Valby","0212","2015","December","4,75"
"Valby","0212","2016","Januar","3,5"
"Valby","0212","2016","Februar","5,2"
"Valby","0212","2016","Marts","6,5"
"Valby","0213","2015","Januar","11,75"
"Valby","0213","2015","Februar","11,25"
"Valby","0213","2015","Marts","11"
"Valby","0213","2015","April","10"
"Valby","0213","2015","Maj","12"
"Valby","0213","2015","Juni","12,4"
"Valby","0213","2015","Juli","14,75"
"Valby","0213","2015","August","13"
"Valby","0213","2015","September","12,75"
"Valby","0213","2015","Oktober","11,75"
"Valby","0213","2015","November","12,6"
"Valby","0213","2015","December","14,5"
"Valby","0213","2016","Januar","15"
"Valby","0213","2016","Februar","14,4"
"Valby","0213","2016","Marts","13,5"
"Valby","0214","2015","Januar","18"
"Valby","0214","2015","Februar","16,5"
"Valby","0214","2015","Marts","17,6"
"Valby","0214","2015","April","18"
"Valby","0214","2015","Maj","20"
"Valby","0214","2015","Juni","20,6"
"Valby","0214","2015","Juli","17,25"
"Valby","0214","2015","August","16,2"
"Valby","0214","2015","September","14,75"
"Valby","0214","2015","Oktober","14,75"
"Valby","0214","2015","November","20,6"
"Valby","0214","2015","December","21"
"Valby","0214","2016","Januar","17,75"
"Valby","0214","2016","Februar","16,8"
"Valby","0214","2016","Marts","15,25"
"Valby","0215","2015","Januar","17,5"
"Valby","0215","2015","Februar","20,5"
"Valby","0215","2015","Marts","23,6"
"Valby","0215","2015","April","22,75"
"Valby","0215","2015","Maj","23,75"
"Valby","0215","2015","Juni","25,2"
"Valby","0215","2015","Juli","23"
"Valby","0215","2015","August","21,6"
"Valby","0215","2015","September","18,25"
"Valby","0215","2015","Oktober","19,5"
"Valby","0215","2015","November","21,4"
"Valby","0215","2015","December","22,75"
"Valby","0215","2016","Januar","23"
"Valby","0215","2016","Februar","25,2"
"Valby","0215","2016","Marts","23,75"
"Valby","0216","2015","Januar","13"
"Valby","0216","2015","Februar","12,75"
"Valby","0216","2015","Marts","11,8"
"Valby","0216","2015","April","15,75"
"Valby","0216","2015","Maj","14"
"Valby","0216","2015","Juni","12"
"Valby","0216","2015","Juli","12,5"
"Valby","0216","2015","August","11,8"
"Valby","0216","2015","September","16,75"
"Valby","0216","2015","Oktober","19"
"Valby","0216","2015","November","20,4"
"Valby","0216","2015","December","24"
"Valby","0216","2016","Januar","22,75"
"Valby","0216","2016","Februar","19"
"Valby","0216","2016","Marts","16,5"
"Valby","0217","2015","Januar","23,75"
"Valby","0217","2015","Februar","25"
"Valby","0217","2015","Marts","26,6"
"Valby","0217","2015","April","25,25"
"Valby","0217","2015","Maj","24,5"
"Valby","0217","2015","Juni","23,6"
"Valby","0217","2015","Juli","18"
"Valby","0217","2015","August","16,2"
"Valby","0217","2015","September","15,75"
"Valby","0217","2015","Oktober","17"
"Valby","0217","2015","November","14,4"
"Valby","0217","2015","December","16,75"
"Valby","0217","2016","Januar","18"
"Valby","0217","2016","Februar","18,8"
"Valby","0217","2016","Marts","17,25"
"Valby","0218","2015","Januar","25,5"
"Valby","0218","2015","Februar","23,25"
"Valby","0218","2015","Marts","25,2"
"Valby","0218","2015","April","20"
"Valby","0218","2015","Maj","18"
"Valby","0218","2015","Juni","19,2"
"Valby","0218","2015","Juli","16,5"
"Valby","0218","2015","August","20"
"Valby","0218","2015","September","21"
"Valby","0218","2015","Oktober","22,25"
"Valby","0218","2015","November","20"
"Valby","0218","2015","December","23"
"Valby","0218","2016","Januar","25,5"
"Valby","0218","2016","Februar","27,6"
"Valby","0218","2016","Marts","22,75"
"Valby","0219","2015","Januar","30,25"
"Valby","0219","2015","Februar","26"
"Valby","0219","2015","Marts","23,8"
"Valby","0219","2015","April","28,5"
"Valby","0219","2015","Maj","28,75"
"Valby","0219","2015","Juni","26,6"
"Valby","0219","2015","Juli","26,25"
"Valby","0219","2015","August","25,2"
"Valby","0219","2015","September","25"
"Valby","0219","2015","Oktober","22,5"
"Valby","0219","2015","November","25"
"Valby","0219","2015","December","23"
"Valby","0219","2016","Januar","23,5"
"Valby","0219","2016","Februar","23,6"
"Valby","0219","2016","Marts","22,75"
"Valby","0220","2015","Januar","12"
"Valby","0220","2015","Februar","12"
"Valby","0220","2015","Marts","11,8"
"Valby","0220","2015","April","13"
"Valby","0220","2015","Maj","14"
"Valby","0220","2015","Juni","12,6"
"Valby","0220","2015","Juli","11"
"Valby","0220","2015","August","10,2"
"Valby","0220","2015","September","10,75"
"Valby","0220","2015","Oktober","11"
"Valby","0220","2015","November","12,8"
"Valby","0220","2015","December","14,5"
"Valby","0220","2016","Januar","16"
"Valby","0220","2016","Februar","14,4"
"Valby","0220","2016","Marts","14,5"
"Valby","0221","2015","Januar","29,5"
"Valby","0221","2015","Februar","25,25"
"Valby","0221","2015","Marts","23,2"
"Valby","0221","2015","April","25,5"
"Valby","0221","2015","Maj","28"
"Valby","0221","2015","Juni","31,6"
"Valby","0221","2015","Juli","30,5"
"Valby","0221","2015","August","30,6"
"Valby","0221","2015","September","29,75"
"Valby","0221","2015","Oktober","32"
"Valby","0221","2015","November","35,8"
"Valby","0221","2015","December","36"
"Valby","0221","2016","Januar","40,5"
"Valby","0221","2016","Februar","41,4"
"Valby","0221","2016","Marts","41"
"Valby","0222","2015","Januar","4"
"Valby","0222","2015","Februar","6,25"
"Valby","0222","2015","Marts","8"
"Valby","0222","2015","April","9"
"Valby","0222","2015","Maj","9"
"Valby","0222","2015","Juni","5,2"
"Valby","0222","2015","Juli","3,5"
"Valby","0222","2015","August","3"
"Valby","0222","2015","September","3,25"
"Valby","0222","2015","Oktober","4"
"Valby","0222","2015","November","4"
"Valby","0222","2015","December","4"
"Valby","0222","2016","Januar","4"
"Valby","0223","2015","Januar","26,75"
"Valby","0223","2015","Februar","24,5"
"Valby","0223","2015","Marts","24"
"Valby","0223","2015","April","28"
"Valby","0223","2015","Maj","30"
"Valby","0223","2015","Juni","29,6"
"Valby","0223","2015","Juli","23,75"
"Valby","0223","2015","August","21,2"
"Valby","0223","2015","September","23"
"Valby","0223","2015","Oktober","24,75"
"Valby","0223","2015","November","26"
"Valby","0223","2015","December","24,5"
"Valby","0223","2016","Januar","28,5"
"Valby","0223","2016","Februar","28,6"
"Valby","0223","2016","Marts","29,25"
"Valby","0224","2015","Januar","10"
"Valby","0224","2015","Februar","8,25"
"Valby","0224","2015","Marts","6,6"
"Valby","0224","2015","April","5,75"
"Valby","0224","2015","Maj","5"
"Valby","0224","2015","Juni","5,2"
"Valby","0224","2015","Juli","5,25"
"Valby","0224","2015","August","4,2"
"Valby","0224","2015","September","7"
"Valby","0224","2015","Oktober","6"
"Valby","0224","2015","November","6,2"
"Valby","0224","2015","December","6"
"Valby","0224","2016","Januar","4,75"
"Valby","0224","2016","Februar","4,8"
"Valby","0224","2016","Marts","5,5"
"Valby","0225","2015","Januar","24"
"Valby","0225","2015","Februar","21,75"
"Valby","0225","2015","Marts","30,2"
"Valby","0225","2015","April","32"
"Valby","0225","2015","Maj","30,5"
"Valby","0225","2015","Juni","30,4"
"Valby","0225","2015","Juli","28,75"
"Valby","0225","2015","August","21,8"
"Valby","0225","2015","September","23"
"Valby","0225","2015","Oktober","24,25"
"Valby","0225","2015","November","25,4"
"Valby","0225","2015","December","26,5"
"Valby","0225","2016","Januar","29"
"Valby","0225","2016","Februar","27"
"Valby","0225","2016","Marts","21"
"Valby","0226","2015","Januar","30"
"Valby","0226","2015","Februar","25,5"
"Valby","0226","2015","Marts","29"
"Valby","0226","2015","April","27"
"Valby","0226","2015","Maj","28,5"
"Valby","0226","2015","Juni","29,8"
"Valby","0226","2015","Juli","26"
"Valby","0226","2015","August","20"
"Valby","0226","2015","September","21,5"
"Valby","0226","2015","Oktober","21,25"
"Valby","0226","2015","November","19,2"
"Valby","0226","2015","December","20,5"
"Valby","0226","2016","Januar","22"
"Valby","0226","2016","Februar","22,4"
"Valby","0226","2016","Marts","24,25"
"Valby","0227","2015","Januar","24,5"
"Valby","0227","2015","Februar","24,25"
"Valby","0227","2015","Marts","25,6"
"Valby","0227","2015","April","22,5"
"Valby","0227","2015","Maj","21,75"
"Valby","0227","2015","Juni","20,6"
"Valby","0227","2015","Juli","16,25"
"Valby","0227","2015","August","15,6"
"Valby","0227","2015","September","17,5"
"Valby","0227","2015","Oktober","22,75"
"Valby","0227","2015","November","25,4"
"Valby","0227","2015","December","25,25"
"Valby","0227","2016","Januar","22,25"
"Valby","0227","2016","Februar","23"
"Valby","0227","2016","Marts","28,5"
"Valby","0229","2015","Januar","24"
"Valby","0229","2015","Februar","20,5"
"Valby","0229","2015","Marts","21,4"
"Valby","0229","2015","April","20"
"Valby","0229","2015","Maj","21"
"Valby","0229","2015","Juni","22,6"
"Valby","0229","2015","Juli","22,5"
"Valby","0229","2015","August","21,4"
"Valby","0229","2015","September","32"
"Valby","0229","2015","Oktober","31,75"
"Valby","0229","2015","November","33"
"Valby","0229","2015","December","31,75"
"Valby","0229","2016","Januar","27"
"Valby","0229","2016","Februar","25,2"
"Valby","0229","2016","Marts","21,25"
"Valby","0230","2015","Januar","9,75"
"Valby","0230","2015","Februar","9,25"
"Valby","0230","2015","Marts","13,8"
"Valby","0230","2015","April","16"
"Valby","0230","2015","Maj","14,25"
"Valby","0230","2015","Juni","12,8"
"Valby","0230","2015","Juli","17,75"
"Valby","0230","2015","August","16,6"
"Valby","0230","2015","September","16,25"
"Valby","0230","2015","Oktober","15,25"
"Valby","0230","2015","November","16,2"
"Valby","0230","2015","December","16"
"Valby","0230","2016","Januar","15,5"
"Valby","0230","2016","Februar","14,6"
"Valby","0230","2016","Marts","12,75"
"Valby","0231","2015","Januar","24,5"
"Valby","0231","2015","Februar","24,5"
"Valby","0231","2015","Marts","23,4"
"Valby","0231","2015","April","23,75"
"Valby","0231","2015","Maj","21,75"
"Valby","0231","2015","Juni","17,2"
"Valby","0231","2015","Juli","16,75"
"Valby","0231","2015","August","14,4"
"Valby","0231","2015","September","12,5"
"Valby","0231","2015","Oktober","12,75"
"Valby","0231","2015","November","14"
"Valby","0231","2015","December","14,5"
"Valby","0231","2016","Januar","16,25"
"Valby","0231","2016","Februar","15,6"
"Valby","0231","2016","Marts","14,5"
"Valby","0232","2015","Januar","11,25"
"Valby","0232","2015","Februar","10,75"
"Valby","0232","2015","Marts","10,4"
"Valby","0232","2015","April","9,75"
"Valby","0232","2015","Maj","11"
"Valby","0232","2015","Juni","10,2"
"Valby","0232","2015","Juli","11,5"
"Valby","0232","2015","August","10,2"
"Valby","0232","2015","September","12,5"
"Valby","0232","2015","Oktober","13,25"
"Valby","0232","2015","November","12,4"
"Valby","0232","2015","December","11"
"Valby","0232","2016","Januar","12,5"
"Valby","0232","2016","Februar","12,4"
"Valby","0232","2016","Marts","14,25"
"Valby","0233","2015","Januar","17,5"
"Valby","0233","2015","Februar","16,25"
"Valby","0233","2015","Marts","21,4"
"Valby","0233","2015","April","24,75"
"Valby","0233","2015","Maj","24,25"
"Valby","0233","2015","Juni","24"
"Valby","0233","2015","Juli","19,75"
"Valby","0233","2015","August","20,8"
"Valby","0233","2015","September","24"
"Valby","0233","2015","Oktober","26,5"
"Valby","0233","2015","November","31,2"
"Valby","0233","2015","December","31"
"Valby","0233","2016","Januar","24,75"
"Valby","0233","2016","Februar","20,8"
"Valby","0233","2016","Marts","19,75"
"Valby","0234","2015","Januar","10,5"
"Valby","0234","2015","Februar","10,75"
"Valby","0234","2015","Marts","9,4"
"Valby","0234","2015","April","5,25"
"Valby","0234","2015","Maj","5,5"
"Valby","0234","2015","Juni","8"
"Valby","0234","2015","Juli","9"
"Valby","0234","2015","August","7,8"
"Valby","0234","2015","September","5,5"
"Valby","0234","2015","Oktober","6,25"
"Valby","0234","2015","November","7"
"Valby","0234","2015","December","5,25"
"Valby","0234","2016","Januar","6,25"
"Valby","0234","2016","Februar","5"
"Valby","0234","2016","Marts","3"
"Valby","0235","2015","Januar","33,5"
"Valby","0235","2015","Februar","31"
"Valby","0235","2015","Marts","31,8"
"Valby","0235","2015","April","31,25"
"Valby","0235","2015","Maj","35,25"
"Valby","0235","2015","Juni","31,8"
"Valby","0235","2015","Juli","26,75"
"Valby","0235","2015","August","21,4"
"Valby","0235","2015","September","22,75"
"Valby","0235","2015","Oktober","23,5"
"Valby","0235","2015","November","26,8"
"Valby","0235","2015","December","27,25"
"Valby","0235","2016","Januar","29,5"
"Valby","0235","2016","Februar","30"
"Valby","0235","2016","Marts","29,25"
"Valby","0236","2015","Januar","6,5"
"Valby","0236","2015","Februar","5,75"
"Valby","0236","2015","Marts","5,2"
"Valby","0236","2015","April","5,5"
"Valby","0236","2015","Maj","5,25"
"Valby","0236","2015","Juni","5,2"
"Valby","0236","2015","Juli","5"
"Valby","0236","2015","August","5,2"
"Valby","0236","2015","September","4,75"
"Valby","0236","2015","Oktober","5,75"
"Valby","0236","2015","November","7,2"
"Valby","0236","2015","December","6,75"
"Valby","0236","2016","Januar","7"
"Valby","0236","2016","Februar","6,6"
"Valby","0236","2016","Marts","7"
"Valby","0237","2015","Januar","14"
"Valby","0237","2015","Februar","15,75"
"Valby","0237","2015","Marts","18,8"
"Valby","0237","2015","April","17,5"
"Valby","0237","2015","Maj","16,25"
"Valby","0237","2015","Juni","10,4"
"Valby","0237","2015","Juli","7,5"
"Valby","0237","2015","August","7,8"
"Valby","0237","2015","September","12"
"Valby","0237","2015","Oktober","13,25"
"Valby","0237","2015","November","12,8"
"Valby","0237","2015","December","14"
"Valby","0237","2016","Januar","12,5"
"Valby","0237","2016","Februar","11,2"
"Valby","0237","2016","Marts","11,5"
"Vanløse","0238","2015","Januar","33,25"
"Vanløse","0238","2015","Februar","30,75"
"Vanløse","0238","2015","Marts","28,6"
"Vanløse","0238","2015","April","29,5"
"Vanløse","0238","2015","Maj","28,75"
"Vanløse","0238","2015","Juni","26,4"
"Vanløse","0238","2015","Juli","23,5"
"Vanløse","0238","2015","August","24,4"
"Vanløse","0238","2015","September","20,5"
"Vanløse","0238","2015","Oktober","20,25"
"Vanløse","0238","2015","November","26,6"
"Vanløse","0238","2015","December","27,5"
"Vanløse","0238","2016","Januar","24,5"
"Vanløse","0238","2016","Februar","24,6"
"Vanløse","0238","2016","Marts","25,5"
"Vanløse","0239","2015","Januar","25,25"
"Vanløse","0239","2015","Februar","24"
"Vanløse","0239","2015","Marts","22,4"
"Vanløse","0239","2015","April","25,25"
"Vanløse","0239","2015","Maj","22,5"
"Vanløse","0239","2015","Juni","19"
"Vanløse","0239","2015","Juli","21,25"
"Vanløse","0239","2015","August","22,2"
"Vanløse","0239","2015","September","21,75"
"Vanløse","0239","2015","Oktober","22"
"Vanløse","0239","2015","November","21,2"
"Vanløse","0239","2015","December","19,75"
"Vanløse","0239","2016","Januar","17,5"
"Vanløse","0239","2016","Februar","19"
"Vanløse","0239","2016","Marts","19"
"Vanløse","0240","2015","Januar","11,75"
"Vanløse","0240","2015","Februar","8,75"
