FID,id,wkb_geometry,status,driftsplan_navn,arbejdssted_navn,arbejdssted_id,tekst_id,lokaludvalg,byrumstype,underordnet_byrumstype,stednavn,underordnet_stednavn,kgb_kategori,geoobjekttypeid,kommentar,har_sensor,puma_geoobjektid
affaldskurve_puma.1009,1009,MULTIPOINT ((12.543230635682205 55.66710310168468)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e8b21253-be9b-44ec-91c6-f0902be2f23d
affaldskurve_puma.1010,1010,MULTIPOINT ((12.541225449493886 55.66748644650143)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,cf808069-6799-4328-8f00-80750eec71e8
affaldskurve_puma.1011,1011,MULTIPOINT ((12.54264751397154 55.667206274147226)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,3a5be6d3-d85b-4e57-8147-27b853e90ab9
affaldskurve_puma.1012,1012,MULTIPOINT ((12.543044241802445 55.667148893227264)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,27c57616-db07-408c-9639-6c5ea33e268a
affaldskurve_puma.1013,1013,MULTIPOINT ((12.542401675644063 55.66725123954405)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,2b1a8131-51b6-471d-b067-7798f6db8e8f
affaldskurve_puma.1014,1014,MULTIPOINT ((12.541719390356429 55.66740180071285)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,53348641-4177-4daa-8fa7-8800c3617421
affaldskurve_puma.1015,1015,MULTIPOINT ((12.543561863745238 55.66727081220928)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4bd60e28-f1f7-421b-ae6e-ab227c8133c5
affaldskurve_puma.1016,1016,MULTIPOINT ((12.540955304260478 55.66751611850286)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4cdbcd2b-af61-456c-9225-105e9dc115e6
affaldskurve_puma.1017,1017,MULTIPOINT ((12.541592292962807 55.666943782671154)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4710d8a7-8c34-4014-9c9c-05115db7ee0e
affaldskurve_puma.1018,1018,MULTIPOINT ((12.543717814405369 55.66684821521989)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,2480eaab-2111-439c-8d11-8619af2a8c31
affaldskurve_puma.1019,1019,MULTIPOINT ((12.541264315373706 55.6676518968049)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Lege- og aktivitetsområde,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4da9e05f-6de9-439e-9790-76194e8bcefc
affaldskurve_puma.1020,1020,MULTIPOINT ((12.543218101369902 55.66718433795526)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,3d91952b-fd0c-440e-9c0b-e58b970963bd
affaldskurve_puma.1021,1021,MULTIPOINT ((12.543585402100502 55.66731054242856)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,72bbca17-d4b9-4a41-8349-07f01b6038f9
affaldskurve_puma.1022,1022,MULTIPOINT ((12.54197349294892 55.66778004731061)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Lege- og aktivitetsområde,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,6f493400-f8a3-4027-93b0-b775d2b16e8b
affaldskurve_puma.1023,1023,MULTIPOINT ((12.54149789898612 55.66745100041376)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,9909751a-9199-4302-b7f4-f4ce85d8edca
affaldskurve_puma.1024,1024,MULTIPOINT ((12.542239714201438 55.66753787337968)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,b52bfa6a-ae50-4fac-b8aa-23c5d7a24593
affaldskurve_puma.1025,1025,MULTIPOINT ((12.54103171735068 55.667040719405286)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,95a68486-9150-4657-8d1c-532829d65fb7
affaldskurve_puma.1026,1026,MULTIPOINT ((12.54072525049491 55.667053808194744)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,731de994-1b23-45f0-84f6-709d6b9411a1
affaldskurve_puma.1027,1027,MULTIPOINT ((12.542650158453966 55.66769844473625)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,a519b80e-0ec9-4a15-9c3b-fc6546d62a95
affaldskurve_puma.1028,1028,MULTIPOINT ((12.542448704585999 55.66733794669355)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,c100b891-1c50-4d05-9f38-20c9af712d60
affaldskurve_puma.1029,1029,MULTIPOINT ((12.542270341788287 55.66757995121771)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,0d7ea0c9-cf38-457e-97c3-09496c09d2cf
affaldskurve_puma.1030,1030,MULTIPOINT ((12.542190681266092 55.667305505716634)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1222879c-90c4-4051-9742-2af7109e4dc6
affaldskurve_puma.1033,1033,MULTIPOINT ((12.54141756759574 55.66696670915603)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,07bd885f-bf52-4d05-baee-44cb38c11d60
affaldskurve_puma.1036,1036,MULTIPOINT ((12.543823312864404 55.667072661718926)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.4 Netkurv/Oval,60ecbeb0-a1f5-4cbe-a6fd-f124f62b8c87,,false,5e72c282-60b4-4f61-95e3-37dd41357911
affaldskurve_puma.1037,1037,MULTIPOINT ((12.543917121246366 55.667239541072945)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.4 Netkurv/Oval,60ecbeb0-a1f5-4cbe-a6fd-f124f62b8c87,,false,61c25109-587d-4afc-885e-6ba0cf607ea5
affaldskurve_puma.1038,1038,MULTIPOINT ((12.541877858671523 55.66764892508016)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Lege- og aktivitetsområde,Enghaveparken,,12.2.18 Trådkurv,7e1b4956-1c77-4757-b432-8a4d8ff13680,,false,a78cb256-b6dd-4093-9cf0-1746aeaa37e4
affaldskurve_puma.3804,3804,MULTIPOINT ((12.573607560319006 55.68447575994158)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gothersgade,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,75435220-f8a2-4f9a-992f-bc0590b5eabe
affaldskurve_puma.1064,1064,MULTIPOINT ((12.542970418203518 55.666593949855674)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,fc952fcb-ced0-486e-aa6d-179cb9bcafc4
affaldskurve_puma.1065,1065,MULTIPOINT ((12.541495461393446 55.666397247227586)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,ef800c85-b524-4deb-a6c6-f3727deac5f5
affaldskurve_puma.1066,1066,MULTIPOINT ((12.541290169792818 55.666318143481796)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,d1645ac9-470b-4bde-81cc-ae1389853ac6
affaldskurve_puma.1067,1067,MULTIPOINT ((12.542222227260748 55.666795072675804)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e5a30b42-5439-4a83-8333-cf7c5ea787c9
affaldskurve_puma.1068,1068,MULTIPOINT ((12.543300032720495 55.66615424704098)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,f9a09217-9bb1-4155-9c54-442f31c8987f
affaldskurve_puma.1069,1069,MULTIPOINT ((12.542882045834789 55.666604269746635)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4484b21f-cdf4-4442-b103-7315d88c069e
affaldskurve_puma.1070,1070,MULTIPOINT ((12.540677185124371 55.6666986126547)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,306f63aa-7882-4a8d-abe6-db0288e23e45
affaldskurve_puma.1071,1071,MULTIPOINT ((12.542388339229433 55.66673670607408)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,39a0fb8c-2018-43c2-874d-ae8600afefc5
affaldskurve_puma.1072,1072,MULTIPOINT ((12.54169780192126 55.66660906417794)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,2edd1cd6-72bf-43f9-8258-27e75a97d3bd
affaldskurve_puma.1073,1073,MULTIPOINT ((12.543042934534103 55.66643086719368)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,679c388b-c5c6-4cdc-ad5e-9b95374358d1
affaldskurve_puma.1074,1074,MULTIPOINT ((12.541997002719773 55.66676682937086)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,7ca6e883-c5e6-4187-b423-a3a3a9a6b2d6
affaldskurve_puma.1075,1075,MULTIPOINT ((12.542173301914879 55.66672704890159)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,8f2d96c9-e20d-4360-a2ae-3c57b06cd502
affaldskurve_puma.1076,1076,MULTIPOINT ((12.541703723321037 55.666651916101415)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,b2cbbb70-e1a4-4498-a75b-5c1bfb9e7987
affaldskurve_puma.1077,1077,MULTIPOINT ((12.54348427797245 55.66647665853819)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,8d3dc782-278f-4c23-9bfe-30f0836af7f8
affaldskurve_puma.1078,1078,MULTIPOINT ((12.542707314267208 55.66668117762883)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,85578141-2e52-4386-98b8-1426694f513d
affaldskurve_puma.1079,1079,MULTIPOINT ((12.542800391858801 55.66631891644049)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,0826f5aa-1251-4f21-b3d2-7242d4e81f8d
affaldskurve_puma.1080,1080,MULTIPOINT ((12.543080201400157 55.66645502367116)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,008112f8-72dc-4358-8fad-49fb8645ca31
affaldskurve_puma.1081,1081,MULTIPOINT ((12.541819963264624 55.666432984651024)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1d438ce9-472b-48f0-ac66-3a2467e0661b
affaldskurve_puma.1082,1082,MULTIPOINT ((12.542954492820295 55.66665328669101)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,0dae2211-934d-4381-89cd-a237c6b335bc
affaldskurve_puma.1083,1083,MULTIPOINT ((12.540757914040933 55.66685995480519)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Parker,Urban park,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1762f297-2161-4803-9090-a141be9d4b43
affaldskurve_puma.1084,1084,MULTIPOINT ((12.541969362957454 55.66640582693003)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Haver,Haveanlæg,Enghaveparken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,194cc46b-cef6-4df6-8256-e6dbd44c2784
affaldskurve_puma.1085,1085,MULTIPOINT ((12.543361187825539 55.66614024588274)),IDrift,Enghaven,Enghaven,206,Engha_Engha_206,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,2559bc56-7ffa-4d4a-80bf-b665bcf6f7e8
affaldskurve_puma.1111,1111,MULTIPOINT ((12.570569892920648 55.67243498785637)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.1 Andre Typer,11771ea8-0d3b-47d6-843f-0722ab03ad32,,false,047f401c-9b75-4108-8b6c-bb889b13d6e1
affaldskurve_puma.1112,1112,MULTIPOINT ((12.571945885416305 55.671764534734734)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.1 Andre Typer,11771ea8-0d3b-47d6-843f-0722ab03ad32,,false,63367f6e-430c-425b-9769-fe7825d4b084
affaldskurve_puma.1113,1113,MULTIPOINT ((12.571370515075193 55.67216650775876)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.1 Andre Typer,11771ea8-0d3b-47d6-843f-0722ab03ad32,,false,6c37e03a-8f63-43be-b63c-6877fdfe15f5
affaldskurve_puma.1114,1114,MULTIPOINT ((12.570511603461402 55.67237075216553)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e1ffd939-6e4f-4b17-ac1f-575f59a396c6
affaldskurve_puma.1115,1115,MULTIPOINT ((12.572510086386492 55.67224201273407)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Småarealer,Rekreativt småareal,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,f80adccf-d6a9-49b7-998a-af6bc0741e58
affaldskurve_puma.1116,1116,MULTIPOINT ((12.571833543166624 55.67171903637697)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,d2a4d93b-4d7b-493e-aff6-0312737756e0
affaldskurve_puma.1117,1117,MULTIPOINT ((12.570667670146939 55.6724692049642)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e93427f3-63a0-4ac7-a457-92182a564202
affaldskurve_puma.1118,1118,MULTIPOINT ((12.571382235006007 55.67188652693818)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,238ecc98-3478-48ac-9b1d-2a818e4d3541
affaldskurve_puma.1119,1119,MULTIPOINT ((12.571988762396701 55.671835128826594)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4ca76e92-a8f9-4a16-81c9-0f8deaaa0a3f
affaldskurve_puma.1120,1120,MULTIPOINT ((12.571274360985853 55.67221630843595)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,2708e280-dfa7-4f81-afca-80898f891bf4
affaldskurve_puma.1121,1121,MULTIPOINT ((12.571466902066968 55.672115906327)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,a81a04bb-0823-4c24-89d8-8e80e908e1ed
affaldskurve_puma.1122,1122,MULTIPOINT ((12.570874678367627 55.67213882919359)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Haver,Haveanlæg,Glytotekshaven,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,5c0afe27-d90e-4ec6-b429-b7ee01ad7b85
affaldskurve_puma.1123,1123,MULTIPOINT ((12.571411796162272 55.672147507937034)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,,,,,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,0a16adfd-42f2-494e-870d-bd1da00bdd9e
affaldskurve_puma.1156,1156,MULTIPOINT ((12.57059345024949 55.70659767778646)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,a75c5e3c-8391-4893-8760-ff923c24d547
affaldskurve_puma.1126,1126,MULTIPOINT ((12.571327507983224 55.67218901931456)),IDrift,Glyptotekshaven,Glyptotekshaven,204,Glypt_Glypt_204,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,069d913d-0a02-48e2-b266-11e76c294425
affaldskurve_puma.1127,1127,MULTIPOINT ((12.569969548335582 55.697246499757334)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Lege- og aktivitetsområde,Fælledparken,Tårnlegepladsen,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,ce6e0bee-4c0f-4265-a58d-6ad4dac6ead9
affaldskurve_puma.1128,1128,MULTIPOINT ((12.569947673360694 55.6971757972269)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Lege- og aktivitetsområde,Fælledparken,Tårnlegepladsen,12.2.12 Container,35427b70-1c1d-4f3c-8907-927ca9c3828e,660L G,false,2f5c7402-f558-4e73-9bd8-c7e867ed737c
affaldskurve_puma.1129,1129,MULTIPOINT ((12.572402105021752 55.698077514290866)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,5091137d-83f6-4541-8f3f-9c28655b1987
affaldskurve_puma.1130,1130,MULTIPOINT ((12.567902515183091 55.69833461690542)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,4a19c584-e2f0-42e4-9d54-5f6e01dc97aa
affaldskurve_puma.1131,1131,MULTIPOINT ((12.571871395727493 55.697831931090334)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,50f09447-2e84-4819-aa18-798a35287ab8
affaldskurve_puma.1132,1132,MULTIPOINT ((12.570408538625319 55.69752112785093)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,36827f28-1bba-412c-9e1f-1b3aa0369fcd
affaldskurve_puma.1133,1133,MULTIPOINT ((12.57013438312491 55.697683124249494)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,2a6349e4-6670-42bf-9118-8856b9f3d4c1
affaldskurve_puma.1134,1134,MULTIPOINT ((12.569068742677564 55.697926269751974)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,b7abfa0e-0d76-49be-84ea-ff688fbcf992
affaldskurve_puma.1135,1135,MULTIPOINT ((12.569979494937899 55.69719616419706)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Lege- og aktivitetsområde,Fælledparken,Tårnlegepladsen,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,7d9a8795-3ce4-4a9b-92f8-2e112ad013be
affaldskurve_puma.1136,1136,MULTIPOINT ((12.56926367421141 55.697388825000516)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Lege- og aktivitetsområde,Fælledparken,Tårnlegepladsen,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,b4ff9d9f-3545-4a3c-a7ba-c338c14dcf2c
affaldskurve_puma.1137,1137,MULTIPOINT ((12.568877138707947 55.697572011026)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,9cb1080a-72e3-4c53-b340-e3b2783d1c42
affaldskurve_puma.1138,1138,MULTIPOINT ((12.56874864673715 55.69782850430367)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Lege- og aktivitetsområde,Fælledparken,Skatepark,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,17d80c4d-2de6-4094-aebc-b0d98ca062c6
affaldskurve_puma.1139,1139,MULTIPOINT ((12.572508529080082 55.69706606432073)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Gader og pladser,Gade med grønt,Blegdamsvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,true,089a6a08-f186-4be8-854e-a782ac7d1020
affaldskurve_puma.1140,1140,MULTIPOINT ((12.568612568198088 55.697520682235485)),IDrift,Fælledparken,Fælledparken_Orb,205,Fælle_Fælle_205,Østerbro,Parker,Klassisk park,Fælledparken,,12.2.12 Container,6cfaec66-9f7f-4ad4-9f09-d426e13fcb0e,120L,false,d8c421a8-bbf3-44aa-bb85-c3b5a51204b4
